question_id,character_id,profession,difficulty,field_key,question_text,correct_answer,options_json
clown_hunter_manor_name_easy,clown_hunter,hunter,easy,manor_name,該角色在莊園的名字是？,裘克,"[""維克多·葛蘭茲"",""裘克"",""帕緹夏·多里瓦爾""]"
clown_hunter_real_name_easy,clown_hunter,hunter,easy,real_name,該角色的本名是？,裘克,"[""伊塔·維魯弗"",""裘克"",""邦邦""]"
clown_hunter_alias_easy,clown_hunter,hunter,easy,alias,玩家可能怎麼稱呼該角色？,丑皇,"[""占占"",""丑皇"",""老奶""]"
clown_hunter_camp_easy,clown_hunter,hunter,easy,camp,該角色的陣營是？,監管者,"[""監管者"",""求生者""]"
clown_hunter_birthday_or_anniversary_easy,clown_hunter,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,8月4日,"[""6月5日"",""8月4日"",""8月7日""]"
clown_hunter_gender_easy,clown_hunter,hunter,easy,gender,該角色的性別是？,男,"[""女"",""男""]"
clown_hunter_likes_easy,clown_hunter,hunter,easy,likes,該角色喜歡？,娜塔莉、電鋸,"[""製作精良的手杖和西服"",""森林、安靜的地方"",""娜塔莉、電鋸""]"
clown_hunter_dislikes_easy,clown_hunter,hunter,easy,dislikes,該角色討厭？,運動系的人、軟弱的人,"[""狗、人多的地方"",""尖銳的東西"",""運動系的人、軟弱的人""]"
clown_hunter_representative_s_tier_costume_easy,clown_hunter,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,變臉王,"[""變臉王"",""報社主編"",""珍奇櫃""]"
clown_hunter_representative_a_tier_costume_easy,clown_hunter,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,精緻的笑容、小丑皇,"[""精緻的笑容、小丑皇"",""垂淚的神女、瑤彩"",""夜潮、貝拉夫人""]"
clown_hunter_abyss_s_or_a_costume_easy,clown_hunter,hunter,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,樹形背景板、搗蛋裘克、稻草人,"[""蘭閨驚夢、真相小姐、等風來"",""蛋殼先生、蜀中客、秘密大廚"",""樹形背景板、搗蛋裘克、稻草人""]"
clown_hunter_cn_release_date_hard,clown_hunter,hunter,hard,cn_release_date,該角色的上線日期為？,2018-04-05,"[""2026-02-05"",""2018-04-05"",""2021-11-11""]"
clown_hunter_cn_voice_actor_hard,clown_hunter,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,王宇航,"[""蘇鑫"",""王宇航"",""安志""]"
clown_hunter_experiment_code_hard,clown_hunter,hunter,hard,experiment_code,該角色的實驗代號為？,8-0-3,"[""1-12-22-13"",""6-1-4"",""8-0-3""]"
deer_head_manor_name_easy,deer_head,hunter,easy,manor_name,該角色在莊園的名字是？,班恩,"[""瑪爾塔·貝坦菲爾"",""埃米爾"",""班恩""]"
deer_head_real_name_easy,deer_head,hunter,easy,real_name,該角色的本名是？,班恩·佩雷茲,"[""班恩·佩雷茲"",""邦邦"",""瑟維·勒·羅伊""]"
deer_head_former_name_easy,deer_head,hunter,easy,former_name,該角色的曾用名是？,班恩·佩雷茲,"[""班恩·佩雷茲"",""羅伊·卡斐"",""格蕾絲·伍德""]"
deer_head_alias_easy,deer_head,hunter,easy,alias,玩家可能怎麼稱呼該角色？,黑心鹿,"[""掏哥"",""愛美麗"",""黑心鹿""]"
deer_head_camp_easy,deer_head,hunter,easy,camp,該角色的陣營是？,監管者,"[""求生者"",""監管者""]"
deer_head_birthday_or_anniversary_easy,deer_head,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,5月21日,"[""5月21日"",""4月16日"",""1月13日""]"
deer_head_gender_easy,deer_head,hunter,easy,gender,該角色的性別是？,男,"[""男"",""女""]"
deer_head_likes_easy,deer_head,hunter,easy,likes,該角色喜歡？,駝鹿、獵犬,"[""水"",""睿智、具備創造性的"",""駝鹿、獵犬""]"
deer_head_dislikes_easy,deer_head,hunter,easy,dislikes,該角色討厭？,槍、獸夾陷阱,"[""淺薄無知的人、不受控制的事"",""槍、獸夾陷阱"",""世俗的規矩、循規蹈矩的人""]"
deer_head_representative_s_tier_costume_easy,deer_head,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,金匠,"[""金匠"",""招風旗"",""蝰""]"
deer_head_representative_a_tier_costume_easy,deer_head,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,聞雷爪,"[""神眷、東風遙"",""聞雷爪"",""寒香舞、天河""]"
deer_head_abyss_s_or_a_costume_easy,deer_head,hunter,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,刻律涅之傷、聖誕狂鹿、阿努比斯,"[""鄉村牧師、升學禮、游隼"",""刻律涅之傷、聖誕狂鹿、阿努比斯"",""達克斯上校、推理先生、彈簧手""]"
deer_head_cn_release_date_hard,deer_head,hunter,hard,cn_release_date,該角色的上線日期為？,2018-04-05,"[""2018-04-05"",""2024-06-13"",""2022-08-04""]"
deer_head_cn_voice_actor_hard,deer_head,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,蘇鑫,"[""王宇航"",""蘇鑫"",""徐慧""]"
jack_manor_name_easy,jack,hunter,easy,manor_name,該角色在莊園的名字是？,傑克,"[""威爾三兄弟"",""麥克·莫頓"",""傑克""]"
jack_alias_easy,jack,hunter,easy,alias,玩家可能怎麼稱呼該角色？,爪爪杰,"[""小羅比"",""爪爪杰"",""蝶后""]"
jack_camp_easy,jack,hunter,easy,camp,該角色的陣營是？,監管者,"[""監管者"",""求生者""]"
jack_birthday_or_anniversary_easy,jack,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,8月7日,"[""1月2日"",""8月7日"",""10月4日""]"
jack_gender_easy,jack,hunter,easy,gender,該角色的性別是？,男,"[""女"",""男""]"
jack_likes_easy,jack,hunter,easy,likes,該角色喜歡？,有霧的夜晚,"[""草藥、木雕、黃金飾品"",""有霧的夜晚"",""貴重金屬、天然寶石""]"
jack_dislikes_easy,jack,hunter,easy,dislikes,該角色討厭？,手電筒,"[""虐待動物的人、獵奇表演"",""手電筒"",""狗、人多的地方""]"
jack_representative_s_tier_costume_easy,jack,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,烏骨,"[""半精靈騎士"",""血宴"",""烏骨""]"
jack_representative_a_tier_costume_easy,jack,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,翦燭、忘川渡人,"[""蘭斯洛特、維特、正義的砝碼"",""明日之輝、名譽首席"",""翦燭、忘川渡人""]"
jack_abyss_s_or_a_costume_easy,jack,hunter,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,"""好孩子""、斯文加利、林中騎士","[""小明星、BISHOP-f1、OPH. LILY"",""收藏品、淋浴、粉焰舞曲"",""\""好孩子\""、斯文加利、林中騎士""]"
jack_cn_release_date_hard,jack,hunter,hard,cn_release_date,該角色的上線日期為？,2018-04-05,"[""2018-04-02"",""2020-03-19"",""2018-04-05""]"
jack_cn_voice_actor_hard,jack,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,梁達偉,"[""馬洋"",""梁達偉"",""苗子""]"
jack_experiment_code_hard,jack,hunter,hard,experiment_code,該角色的實驗代號為？,2-0-2,"[""10-0-1"",""11-0-2"",""2-0-2""]"
spider_manor_name_easy,spider,hunter,easy,manor_name,該角色在莊園的名字是？,瓦爾萊塔,"[""傑克"",""瓦爾萊塔"",""弗雷迪·萊利""]"
spider_real_name_easy,spider,hunter,easy,real_name,該角色的本名是？,瓦爾萊塔,"[""凱文·阿尤索"",""美智子"",""瓦爾萊塔""]"
spider_alias_easy,spider,hunter,easy,alias,玩家可能怎麼稱呼該角色？,法拉蛛,"[""憨蛋"",""占占"",""法拉蛛""]"
spider_camp_easy,spider,hunter,easy,camp,該角色的陣營是？,監管者,"[""監管者"",""求生者""]"
spider_birthday_or_anniversary_easy,spider,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,1月2日,"[""11月2日"",""1月2日"",""4月30日""]"
spider_gender_easy,spider,hunter,easy,gender,該角色的性別是？,女,"[""女"",""男""]"
spider_likes_easy,spider,hunter,easy,likes,該角色喜歡？,玩偶、帳篷,"[""黑暗的環境、優酪乳牛肉、雨天"",""玩偶、帳篷"",""玩耍、玩具、花草、板球""]"
spider_dislikes_easy,spider,hunter,easy,dislikes,該角色討厭？,火焰、陽光,"[""火焰、陽光"",""昆蟲"",""水""]"
spider_representative_s_tier_costume_easy,spider,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,花祭,"[""恆夢"",""死生之諭"",""花祭""]"
spider_representative_a_tier_costume_easy,spider,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,黃金燭台,"[""點金"",""黃金燭台"",""黎明賦格、靈犀妙探""]"
spider_abyss_s_or_a_costume_easy,spider,hunter,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,時之獵手、聚光燈下、窺伺之心,"[""\""好孩子\""、斯文加利、林中騎士"",""時之獵手、聚光燈下、窺伺之心"",""白金阿拉丁、\""假面紳士\""、動力芯""]"
spider_cn_release_date_hard,spider,hunter,hard,cn_release_date,該角色的上線日期為？,2018-04-19,"[""2018-04-19"",""2019-05-09"",""2019-01-24""]"
spider_cn_voice_actor_hard,spider,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,武向彤,"[""武向彤"",""黃鶯"",""馬洋""]"
spider_experiment_code_hard,spider,hunter,hard,experiment_code,該角色的實驗代號為？,8-0-1,"[""8-0-1"",""9-?-3"",""6-0-5""]"
red_butterfly_manor_name_easy,red_butterfly,hunter,easy,manor_name,該角色在莊園的名字是？,美智子,"[""埃弗隆·懷茲"",""美智子"",""艾瑪·伍茲""]"
red_butterfly_real_name_easy,red_butterfly,hunter,easy,real_name,該角色的本名是？,美智子,"[""菲利普"",""約瑟夫·德拉索恩斯"",""美智子""]"
red_butterfly_alias_easy,red_butterfly,hunter,easy,alias,玩家可能怎麼稱呼該角色？,蝶后,"[""赫南多"",""員神"",""蝶后""]"
red_butterfly_camp_easy,red_butterfly,hunter,easy,camp,該角色的陣營是？,監管者,"[""監管者"",""求生者""]"
red_butterfly_birthday_or_anniversary_easy,red_butterfly,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,2月18日,"[""5月11日"",""2月18日"",""12月27日""]"
red_butterfly_gender_easy,red_butterfly,hunter,easy,gender,該角色的性別是？,女,"[""男"",""女""]"
red_butterfly_likes_easy,red_butterfly,hunter,easy,likes,該角色喜歡？,能面、頭紗、和服,"[""滑翔機、熱兵器"",""能面、頭紗、和服"",""貴重金屬、天然寶石""]"
red_butterfly_dislikes_easy,red_butterfly,hunter,easy,dislikes,該角色討厭？,鏡子、別人的視線,"[""庸碌的人、珍珠、秘密被他人知曉"",""鏡子、別人的視線"",""尖銳的東西""]"
red_butterfly_representative_s_tier_costume_easy,red_butterfly,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,十三娘,"[""於此岸赴宴"",""初擁"",""十三娘""]"
red_butterfly_representative_a_tier_costume_easy,red_butterfly,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,竹華、花嫁,"[""珊瑚夫人、花序"",""長夏永不凋落、怪鳥"",""竹華、花嫁""]"
red_butterfly_abyss_s_or_a_costume_easy,red_butterfly,hunter,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,白孔雀、更紗、羅生門,"[""白孔雀、更紗、羅生門"",""璀璨的孤狼、黑鬱金香、雀舌"",""\""好孩子\""、斯文加利、林中騎士""]"
red_butterfly_cn_release_date_hard,red_butterfly,hunter,hard,cn_release_date,該角色的上線日期為？,2018-05-17,"[""2018-08-09"",""2018-05-17"",""2025-11-27""]"
red_butterfly_cn_voice_actor_hard,red_butterfly,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,黃鶯,"[""杜晴晴"",""黃鶯"",""劉雨軒""]"
red_butterfly_experiment_code_hard,red_butterfly,hunter,hard,experiment_code,該角色的實驗代號為？,6-1-2,"[""3-1-5"",""4-0-2"",""6-1-2""]"
hastur_manor_name_easy,hastur,hunter,easy,manor_name,該角色在莊園的名字是？,哈斯塔,"[""溫迪·福特"",""梅莉·普林尼"",""哈斯塔""]"
hastur_real_name_easy,hastur,hunter,easy,real_name,該角色的本名是？,哈斯塔,"[""埃米爾"",""哈斯塔"",""盧卡斯·巴爾薩克""]"
hastur_alias_easy,hastur,hunter,easy,alias,玩家可能怎麼稱呼該角色？,章魚哥,"[""章魚哥"",""貓貓人"",""開塞露""]"
hastur_camp_easy,hastur,hunter,easy,camp,該角色的陣營是？,監管者,"[""求生者"",""監管者""]"
hastur_birthday_or_anniversary_easy,hastur,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,1月24日,"[""1月24日"",""10月4日"",""5月29日""]"
hastur_representative_s_tier_costume_easy,hastur,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,死靈師,"[""福爾摩斯"",""死靈師"",""川上富江""]"
hastur_representative_a_tier_costume_easy,hastur,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,海神之冕,"[""聞雷爪"",""海神之冕"",""謫仙""]"
hastur_abyss_s_or_a_costume_easy,hastur,hunter,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,異星、克朗普斯、波塞冬,"[""羅密歐、湖中影、瑪吉努"",""紅菱豔、猩紅新娘、致命溫柔"",""異星、克朗普斯、波塞冬""]"
hastur_cn_release_date_hard,hastur,hunter,hard,cn_release_date,該角色的上線日期為？,2018-06-14,"[""2018-06-14"",""2020-09-24"",""2021-10-14""]"
hastur_cn_voice_actor_hard,hastur,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,王宇航,"[""張琪"",""徐慧"",""王宇航""]"
hastur_experiment_code_hard,hastur,hunter,hard,experiment_code,該角色的實驗代號為？,6-0-5,"[""4-0-2"",""8-0-3"",""6-0-5""]"
shade_umbrella_soul_manor_name_easy,shade_umbrella_soul,hunter,easy,manor_name,該角色在莊園的名字是？,謝必安/范無咎,"[""“回憶”"",""赫南多·羅梅羅"",""謝必安/范無咎""]"
shade_umbrella_soul_real_name_easy,shade_umbrella_soul,hunter,easy,real_name,該角色的本名是？,謝必安/范無咎,"[""安東尼奧"",""珀西"",""謝必安/范無咎""]"
shade_umbrella_soul_alias_easy,shade_umbrella_soul,hunter,easy,alias,玩家可能怎麼稱呼該角色？,小黑小白,"[""光頭哥"",""小黑小白"",""月亮河之母""]"
shade_umbrella_soul_camp_easy,shade_umbrella_soul,hunter,easy,camp,該角色的陣營是？,監管者,"[""監管者"",""求生者""]"
shade_umbrella_soul_birthday_or_anniversary_easy,shade_umbrella_soul,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,農曆七月十五日,"[""農曆七月十五日"",""4月23日"",""5月7日""]"
shade_umbrella_soul_gender_easy,shade_umbrella_soul,hunter,easy,gender,該角色的性別是？,男,"[""男"",""女""]"
shade_umbrella_soul_likes_easy,shade_umbrella_soul,hunter,easy,likes,該角色喜歡？,司南、傘,"[""司南、傘"",""運動會"",""製作精良的手杖和西服""]"
shade_umbrella_soul_dislikes_easy,shade_umbrella_soul,hunter,easy,dislikes,該角色討厭？,雨、繩子,"[""雨、繩子"",""輿論場、高風險、公關工作"",""槍、獸夾陷阱""]"
shade_umbrella_soul_representative_s_tier_costume_easy,shade_umbrella_soul,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,粲然的北辰,"[""暉之羽"",""路克"",""粲然的北辰""]"
shade_umbrella_soul_representative_a_tier_costume_easy,shade_umbrella_soul,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,神眷、東風遙,"[""黎明賦格、靈犀妙探"",""幽夜終章"",""神眷、東風遙""]"
shade_umbrella_soul_abyss_s_or_a_costume_easy,shade_umbrella_soul,hunter,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,晨昏之隙、殘花淚、麒麟商人,"[""晨昏之隙、殘花淚、麒麟商人"",""緊急運輸"",""聖誕沙龍、竊夢行者、猙""]"
shade_umbrella_soul_cn_release_date_hard,shade_umbrella_soul,hunter,hard,cn_release_date,該角色的上線日期為？,2018-08-23,"[""2018-08-23"",""2019-08-27"",""2019-12-08""]"
shade_umbrella_soul_cn_voice_actor_hard,shade_umbrella_soul,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,孫曄,"[""孫曄"",""劉垚"",""黃鶯""]"
shade_umbrella_soul_experiment_code_hard,shade_umbrella_soul,hunter,hard,experiment_code,該角色的實驗代號為？,5-0-3-U,"[""3-?-2"",""5-0-3-U"",""10-0-2/11-1-1""]"
photographer_manor_name_easy,photographer,hunter,easy,manor_name,該角色在莊園的名字是？,約瑟夫,"[""約瑟夫"",""黛米·波本"",""何塞·巴登""]"
photographer_real_name_easy,photographer,hunter,easy,real_name,該角色的本名是？,約瑟夫·德拉索恩斯,"[""克利切·皮爾森"",""柯根·尼古拉斯·基奧"",""約瑟夫·德拉索恩斯""]"
photographer_former_name_easy,photographer,hunter,easy,former_name,該角色的曾用名是？,約瑟夫·德拉索恩斯,"[""梅莉·恩德洛武"",""伽拉泰亞·克勞德"",""約瑟夫·德拉索恩斯""]"
photographer_alias_easy,photographer,hunter,easy,alias,玩家可能怎麼稱呼該角色？,約約,"[""約約"",""傑弗里寶寶"",""電擊小子""]"
photographer_camp_easy,photographer,hunter,easy,camp,該角色的陣營是？,監管者,"[""求生者"",""監管者""]"
photographer_birthday_or_anniversary_easy,photographer,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,3月11日,"[""3月11日"",""12月21日"",""5月11日""]"
photographer_gender_easy,photographer,hunter,easy,gender,該角色的性別是？,男,"[""女"",""男""]"
